31105,"Kimball, NE",80.9
31107,"Knox, NE",88.7
31109,"Lancaster, NE",91.6
31111,"Lincoln, NE",85.6
31113,"Logan, NE",69.1
31115,"Loup, NE",83.3
31117,"McPherson, NE",83.6
31119,"Madison, NE",93
31121,"Merrick, NE",87
31123,"Morrill, NE",90.1
31125,"Nance, NE",69.8
31127,"Nemaha, NE",89.6
31129,"Nuckolls, NE",93.4
31131,"Otoe, NE",98.9
31133,"Pawnee, NE",89.7
31135,"Perkins, NE",102.3
31137,"Phelps, NE",97
31139,"Pierce, NE",104.9
31141,"Platte, NE",90.7
31143,"Polk, NE",93.7
31145,"Red Willow, NE",85
31147,"Richardson, NE",88.5
31149,"Rock, NE",90.4
31151,"Saline, NE",80.4
31153,"Sarpy, NE",92.4
31155,"Saunders, NE",95.9
31157,"Scotts Bluff, NE",81.1
31159,"Seward, NE",91.5
31161,"Sheridan, NE",86.5
31163,"Sherman, NE",82.6
31165,"Sioux, NE",77.9
31167,"Stanton, NE",88.5
31169,"Thayer, NE",105.7
31171,"Thomas, NE",99.1
31173,"Thurston, NE",76.2
31175,"Valley, NE",84
31177,"Washington, NE",104
31179,"Wayne, NE",82
31181,"Webster, NE",89.3
31183,"Wheeler, NE",133.9
31185,"York, NE",91.6
32001,"Churchill, NV",80.2
32003,"Clark, NV",86.5
32005,"Douglas, NV",138
32007,"Elko, NV",86
32009,"Esmeralda, NV",73.7
32011,"Eureka, NV",73.3
32013,"Humboldt, NV",86.2
32015,"Lander, NV",117.4
32017,"Lincoln, NV",67.2
32019,"Lyon, NV",71.1
32021,"Mineral, NV",69.9
32023,"Nye, NV",69.5
32027,"Pershing, NV",59.9
32029,"Storey, NV",109.6
32031,"Washoe, NV",109.5
32033,"White Pine, NV",82.2
32510,"Carson City (Independent City), NV",93.2
33001,"Belknap, NH",112.2
33003,"Carroll, NH",108.3
33005,"Cheshire, NH",95.5
33007,"Coos, NH",79.2
33009,"Grafton, NH",111
33011,"Hillsborough, NH",112.3
33013,"Merrimack, NH",106.4
33015,"Rockingham, NH",135.6
33017,"Strafford, NH",92.9
33019,"Sullivan, NH",94.9
34001,"Atlantic, NJ",89.4
34003,"Bergen, NJ",157.9
34005,"Burlington, NJ",114.1
34007,"Camden, NJ",99.4
34009,"Cape May, NJ",111.8
34011,"Cumberland, NJ",74
34013,"Essex, NJ",123.9
34015,"Gloucester, NJ",100.5
34017,"Hudson, NJ",119.6
34019,"Hunterdon, NJ",164.6
34021,"Mercer, NJ",127.4
34023,"Middlesex, NJ",112.2
34025,"Monmouth, NJ",146.9
34027,"Morris, NJ",181.5
34029,"Ocean, NJ",95.5
34031,"Passaic, NJ",92.9
34033,"Salem, NJ",89.1
34035,"Somerset, NJ",195
34037,"Sussex, NJ",113.4
34039,"Union, NJ",125.4
34041,"Warren, NJ",103
35001,"Bernalillo, NM",80.9
35003,"Catron, NM",58.8
35005,"Chaves, NM",74.1
35006,"Cibola, NM*",51.7
35007,"Colfax, NM",73.1
35009,"Curry, NM",81.1
35011,"De Baca, NM",72.8
35013,"Doña Ana, NM",67.2
35015,"Eddy, NM",99.4
35017,"Grant, NM",75.4
35019,"Guadalupe, NM",60.6
35021,"Harding, NM",71.1
35023,"Hidalgo, NM",76.3
35025,"Lea, NM",81.6
35027,"Lincoln, NM",76.8
35028,"Los Alamos, NM",129.7
35029,"Luna, NM",57.2
35031,"McKinley, NM",51
35033,"Mora, NM",65.3
35035,"Otero, NM",63.6
35037,"Quay, NM",70.2
35039,"Rio Arriba, NM",63.5
35041,"Roosevelt, NM",72.4
35043,"Sandoval, NM",76.3
35045,"San Juan, NM",65.1
35047,"San Miguel, NM",63.5
35049,"Santa Fe, NM",107.5
35051,"Sierra, NM",71.6
35053,"Socorro, NM",63.7
35055,"Taos, NM",70.6
35057,"Torrance, NM",55.6
35059,"Union, NM",59.9
35061,"Valencia, NM*",61.4
36001,"Albany, NY",112.4
36003,"Allegany, NY",64.1
36005,"Bronx, NY",68.6
36007,"Broome, NY",81.8
36009,"Cattaraugus, NY",73.5
36011,"Cayuga, NY",77.6
36013,"Chautauqua, NY",74.9
36015,"Chemung, NY",81.5
36017,"Chenango, NY",76.8
36019,"Clinton, NY",81
36021,"Columbia, NY",102.5
36023,"Cortland, NY",74.7
36025,"Delaware, NY",72.8
36027,"Dutchess, NY",103.5
36029,"Erie, NY",94.7
36031,"Essex, NY",84.5
36033,"Franklin, NY",69.1
36035,"Fulton, NY",79.2
36037,"Genesee, NY",80
36039,"Greene, NY",86.3
36041,"Hamilton, NY",99.3
36043,"Herkimer, NY",76.4
36045,"Jefferson, NY",86.2
36047,"Kings, NY",95.9
36049,"Lewis, NY",80.8
36051,"Livingston, NY",84.3
36053,"Madison, NY",81.7
36055,"Monroe, NY",97.3
36057,"Montgomery, NY",76.5
36059,"Nassau, NY",165
36061,"New York, NY",356.2
36063,"Niagara, NY",83.6
36065,"Oneida, NY",82.1
36067,"Onondaga, NY",97.1
36069,"Ontario, NY",98.3
36071,"Orange, NY",95.2
36073,"Orleans, NY",71.6
36075,"Oswego, NY",74.5
36077,"Otsego, NY",79.9
36079,"Putnam, NY",120.9
36081,"Queens, NY",91.4
36083,"Rensselaer, NY",90.3
36085,"Richmond, NY",104.2
36087,"Rockland, NY",111.1
36089,"St. Lawrence, NY",69.7
36091,"Saratoga, NY",124.2
36093,"Schenectady, NY",92.8
36095,"Schoharie, NY",74.9
36097,"Schuyler, NY",77.3
36099,"Seneca, NY",70.9
36101,"Steuben, NY",83
36103,"Suffolk, NY",126
36105,"Sullivan, NY",85
36107,"Tioga, NY",84.3
36109,"Tompkins, NY",83.2
36111,"Ulster, NY",92.7
36113,"Warren, NY",96.4
36115,"Washington, NY",73.5
36117,"Wayne, NY",84.6
36119,"Westchester, NY",200.2
36121,"Wyoming, NY",73.1
36123,"Yates, NY",72.4
37001,"Alamance, NC",72.3
37003,"Alexander, NC",68.8
37005,"Alleghany, NC",69
37007,"Anson, NC",63.6
37009,"Ashe, NC",66.7
37011,"Avery, NC",67.2
37013,"Beaufort, NC",76.5
37015,"Bertie, NC",63.9
37017,"Bladen, NC",63
37019,"Brunswick, NC",78.5
37021,"Buncombe, NC",89.2
37023,"Burke, NC",64.8
37025,"Cabarrus, NC",83.1
37027,"Caldwell, NC",65
37029,"Camden, NC",83.3
37031,"Carteret, NC",90.7
37033,"Caswell, NC",65.4
37035,"Catawba, NC",83.3
37037,"Chatham, NC",115.8
37039,"Cherokee, NC",59.3
37041,"Chowan, NC",75
37043,"Clay, NC",62.6
37045,"Cleveland, NC",69.2
37047,"Columbus, NC",59.5
37049,"Craven, NC",80.2
37051,"Cumberland, NC",71.2
37053,"Currituck, NC",83.4
37055,"Dare, NC",103.4
37057,"Davidson, NC",71.8
37059,"Davie, NC",87.5
37061,"Duplin, NC",61.7
37063,"Durham, NC",93.1
37065,"Edgecombe, NC",64.2
37067,"Forsyth, NC",89.6
37069,"Franklin, NC",66.6
37071,"Gaston, NC",76
37073,"Gates, NC",66.2
37075,"Graham, NC",60.7
37077,"Granville, NC",71
37079,"Greene, NC",59.8
37081,"Guilford, NC",84.3
37083,"Halifax, NC",66.1
37085,"Harnett, NC",63.6
37087,"Haywood, NC",74
37089,"Henderson, NC",79.5
37091,"Hertford, NC",60.1
37093,"Hoke, NC",57.2
37095,"Hyde, NC",79.9
37097,"Iredell, NC",92
37099,"Jackson, NC",60.3
37101,"Johnston, NC",73.3
37103,"Jones, NC",70.8
37105,"Lee, NC",73.6
37107,"Lenoir, NC",75.2
37109,"Lincoln, NC",84.1
37111,"McDowell, NC",62.6
37113,"Macon, NC",73.6
37115,"Madison, NC",62.5
37117,"Martin, NC",63.6
37119,"Mecklenburg, NC",112.3
37121,"Mitchell, NC",66
37123,"Montgomery, NC",65.4
37125,"Moore, NC",94.2
37127,"Nash, NC",77.2
37129,"New Hanover, NC",83.2
37131,"Northampton, NC",62.8
37133,"Onslow, NC",84.7
37135,"Orange, NC",123.8
37137,"Pamlico, NC",80
37139,"Pasquotank, NC",72.4
37141,"Pender, NC",66
37143,"Perquimans, NC",74.9
37145,"Person, NC",70.2
37147,"Pitt, NC",75.7
37149,"Polk, NC",83.2
37151,"Randolph, NC",68
37153,"Richmond, NC",64.6
37155,"Robeson, NC",54.1
37157,"Rockingham, NC",68.2
37159,"Rowan, NC",70
37161,"Rutherford, NC",60.2
37163,"Sampson, NC",65.9
37165,"Scotland, NC",61
37167,"Stanly, NC",71.7
37169,"Stokes, NC",67.7
37171,"Surry, NC",70.8
37173,"Swain, NC",70.6
37175,"Transylvania, NC",77.3
37177,"Tyrrell, NC",55.1
37179,"Union, NC",94.3
37181,"Vance, NC",64.5
37183,"Wake, NC",108.4
37185,"Warren, NC",55.8
37187,"Washington, NC",66.3
37189,"Watauga, NC",67.4
37191,"Wayne, NC",70.7
37193,"Wilkes, NC",67.2
37195,"Wilson, NC",74.4
37197,"Yadkin, NC",68
37199,"Yancey, NC",67.4
38001,"Adams, ND",108.7
38003,"Barnes, ND",102.5
38005,"Benson, ND",63.3
38007,"Billings, ND",137.2
38009,"Bottineau, ND",108
38011,"Bowman, ND",111.7
38013,"Burke, ND",117
38015,"Burleigh, ND",106.8
38017,"Cass, ND",103
38019,"Cavalier, ND",125
38021,"Dickey, ND",96.3
38023,"Divide, ND",89.2
38025,"Dunn, ND",110.8
38027,"Eddy, ND",99.2
38029,"Emmons, ND",90.9
38031,"Foster, ND",115.6
38033,"Golden Valley, ND",80.6
38035,"Grand Forks, ND",94.6
38037,"Grant, ND",70.5
38039,"Griggs, ND",101.7
38041,"Hettinger, ND",93.9
38043,"Kidder, ND",92.4
38045,"LaMoure, ND",103.1
38047,"Logan, ND",111.2
38049,"McHenry, ND",95.9
38051,"McIntosh, ND",109.5
38053,"McKenzie, ND",114.9
38055,"McLean, ND",100.1
38057,"Mercer, ND",106.2
38059,"Morton, ND",95.8
38061,"Mountrail, ND",108.3
38063,"Nelson, ND",111.7
38065,"Oliver, ND",88.7
38067,"Pembina, ND",92
38069,"Pierce, ND",95.6
38071,"Ramsey, ND",87.1
38073,"Ransom, ND",102.7
38075,"Renville, ND",112
38077,"Richland, ND",97.4
38079,"Rolette, ND",67.3
38081,"Sargent, ND",120.2
38083,"Sheridan, ND",65.2
38085,"Sioux, ND",50.8
38087,"Slope, ND",90.9
38089,"Stark, ND",112.1
38091,"Steele, ND",116.3
38093,"Stutsman, ND",100.1
38095,"Towner, ND",98.8
38097,"Traill, ND",93.9
38099,"Walsh, ND",89.9
38101,"Ward, ND",101.4
38103,"Wells, ND",101.6
38105,"Williams, ND",126.5
39001,"Adams, OH",63.6
39003,"Allen, OH",78.6
39005,"Ashland, OH",70.6
39007,"Ashtabula, OH",70.6
39009,"Athens, OH",61.1
39011,"Auglaize, OH",91.1
39013,"Belmont, OH",77.9
39015,"Brown, OH",68.4
39017,"Butler, OH",87.1
39019,"Carroll, OH",72.9
39021,"Champaign, OH",75.4
39023,"Clark, OH",74.9
39025,"Clermont, OH",98.8
39027,"Clinton, OH",84
39029,"Columbiana, OH",69.8
39031,"Coshocton, OH",64
39033,"Crawford, OH",71.1
39035,"Cuyahoga, OH",100.5
39037,"Darke, OH",78.6
39039,"Defiance, OH",76.3
39041,"Delaware, OH",136.1
39043,"Erie, OH",115
39045,"Fairfield, OH",84.7
39047,"Fayette, OH",70.6
39049,"Franklin, OH",92.6
39051,"Fulton, OH",83.7
39053,"Gallia, OH",73.2
39055,"Geauga, OH",127
39057,"Greene, OH",92.4
39059,"Guernsey, OH",73.2
39061,"Hamilton, OH",109.4
39063,"Hancock, OH",94.8
39065,"Hardin, OH",61.5
39067,"Harrison, OH",70.8
39069,"Henry, OH",84.3
39071,"Highland, OH",66.7
39073,"Hocking, OH",69.9
39075,"Holmes, OH",83
39077,"Huron, OH",74.1
39079,"Jackson, OH",65.7
39081,"Jefferson, OH",72.2
39083,"Knox, OH",77.4
39085,"Lake, OH",93.2
39087,"Lawrence, OH",71
39089,"Licking, OH",84.6
39091,"Logan, OH",78.8
39093,"Lorain, OH",84.8
39095,"Lucas, OH",85
39097,"Madison, OH",76.7
39099,"Mahoning, OH",79.2
39101,"Marion, OH",70.3
39103,"Medina, OH",102.3
39105,"Meigs, OH",62.6
39107,"Mercer, OH",94.7
39109,"Miami, OH",87.3
39111,"Monroe, OH",63.7
39113,"Montgomery, OH",86.1
39115,"Morgan, OH",60.9
39117,"Morrow, OH",71
39119,"Muskingum, OH",74.6
39121,"Noble, OH",50
39123,"Ottawa, OH",94.8
39125,"Paulding, OH",75.4
39127,"Perry, OH",68.3
39129,"Pickaway, OH",75.5
39131,"Pike, OH",68.8
39133,"Portage, OH",80.9
39135,"Preble, OH",74.6
39137,"Putnam, OH",91.9
39139,"Richland, OH",72.1
39141,"Ross, OH",67.8
39143,"Sandusky, OH",76.5
39145,"Scioto, OH",71.8
39147,"Seneca, OH",72.9
39149,"Shelby, OH",84.8
39151,"Stark, OH",82.9
39153,"Summit, OH",93.7
39155,"Trumbull, OH",76
39157,"Tuscarawas, OH",79.6
39159,"Union, OH",101.9
39161,"Van Wert, OH",78.3
39163,"Vinton, OH",60.8
39165,"Warren, OH",109.8
39167,"Washington, OH",79.7
39169,"Wayne, OH",80.9
39171,"Williams, OH",76.6
39173,"Wood, OH",87.6
39175,"Wyandot, OH",83.7
40001,"Adair, OK",53
40003,"Alfalfa, OK",74.6
40005,"Atoka, OK",59.5
40007,"Beaver, OK",90.2
40009,"Beckham, OK",69.7
40011,"Blaine, OK",76.2
40013,"Bryan, OK",63.5
40015,"Caddo, OK",64.7
40017,"Canadian, OK",82.4
40019,"Carter, OK",79.1
40021,"Cherokee, OK",59.3
40023,"Choctaw, OK",58.6
40025,"Cimarron, OK",111.5
40027,"Cleveland, OK",82.8
40029,"Coal, OK",62
40031,"Comanche, OK",76.2
40033,"Cotton, OK",76.7
40035,"Craig, OK",65.6
40037,"Creek, OK",74.9
40039,"Custer, OK",76.5
40041,"Delaware, OK",57.3
40043,"Dewey, OK",81.8
40045,"Ellis, OK",94.7
40047,"Garfield, OK",81.7
40049,"Garvin, OK",70
40051,"Grady, OK",72.9
40053,"Grant, OK",83
40055,"Greer, OK",48.4
40057,"Harmon, OK",65.5
40059,"Harper, OK",85.3
40061,"Haskell, OK",59.4
40063,"Hughes, OK",58.5
40065,"Jackson, OK",70.8
40067,"Jefferson, OK",58.9
40069,"Johnston, OK",67.2
40071,"Kay, OK",75.1
40073,"Kingfisher, OK",90.5
40075,"Kiowa, OK",59.8
40077,"Latimer, OK",60.1
40079,"Le Flore, OK",60
40081,"Lincoln, OK",65.5
40083,"Logan, OK",79.3
40085,"Love, OK",69
40087,"McClain, OK",82.9
40089,"McCurtain, OK",58.1
40091,"McIntosh, OK",61.1
40093,"Major, OK",80.4
40095,"Marshall, OK",60
40097,"Mayes, OK",64.6
40099,"Murray, OK",77.7
40101,"Muskogee, OK",67.5
40103,"Noble, OK",76
40105,"Nowata, OK",66.4
40107,"Okfuskee, OK",55.3
40109,"Oklahoma, OK",95.8
40111,"Okmulgee, OK",62.4
40113,"Osage, OK",64.2
40115,"Ottawa, OK",65.7
40117,"Pawnee, OK",65.8
40119,"Payne, OK",68.2
40121,"Pittsburg, OK",70.8
40123,"Pontotoc, OK",79.2
40125,"Pottawatomie, OK",68.8
40127,"Pushmataha, OK",57.7
40129,"Roger Mills, OK",89.2
40131,"Rogers, OK",84.1
40133,"Seminole, OK",62.5
40135,"Sequoyah, OK",61.4
40137,"Stephens, OK",76.1
40139,"Texas, OK",85.6
40141,"Tillman, OK",73.4
40143,"Tulsa, OK",115.3
40145,"Wagoner, OK",72.6
40147,"Washington, OK",118.4
40149,"Washita, OK",67
40151,"Woods, OK",78.8
40153,"Woodward, OK",80.6
41001,"Baker, OR",74.8
41003,"Benton, OR",86.4
41005,"Clackamas, OR",107.6
41007,"Clatsop, OR",82.8
41009,"Columbia, OR",81.4
41011,"Coos, OR",80.1
41013,"Crook, OR",75.2
41015,"Curry, OR",78.3
41017,"Deschutes, OR",101.3
41019,"Douglas, OR",74.2
41021,"Gilliam, OR",89
41023,"Grant, OR",77
41025,"Harney, OR",71.9
41027,"Hood River, OR",104
41029,"Jackson, OR",85.6
41031,"Jefferson, OR",60.5
41033,"Josephine, OR",75.3
41035,"Klamath, OR",73.3
41037,"Lake, OR",73.1
41039,"Lane, OR",84.3
41041,"Lincoln, OR",81
41043,"Linn, OR",78.8
41045,"Malheur, OR",56.9
41047,"Marion, OR",79.1
41049,"Morrow, OR",71.8
41051,"Multnomah, OR",106.3
41053,"Polk, OR",76
41055,"Sherman, OR",96.1
41057,"Tillamook, OR",81.7
41059,"Umatilla, OR",72.9
41061,"Union, OR",74.5
41063,"Wallowa, OR",82.8
41065,"Wasco, OR",80.2
41067,"Washington, OR",112
41069,"Wheeler, OR",68.2
41071,"Yamhill, OR",83.5
42001,"Adams, PA",90.3
42003,"Allegheny, PA",115.6
42005,"Armstrong, PA",83.6
42007,"Beaver, PA",89.6
42009,"Bedford, PA",78.8
42011,"Berks, PA",91.7
42013,"Blair, PA",85.9
42015,"Bradford, PA",75.9
42017,"Bucks, PA",134.9
42019,"Butler, PA",108.2
42021,"Cambria, PA",79.7
42023,"Cameron, PA",89.4
42025,"Carbon, PA",92.4
42027,"Centre, PA",84.8
42029,"Chester, PA",152.2
42031,"Clarion, PA",76.6
42033,"Clearfield, PA",81.6
42035,"Clinton, PA",72.9
42037,"Columbia, PA",77.5
42039,"Crawford, PA",75.2
42041,"Cumberland, PA",101.3
42043,"Dauphin, PA",93.9
42045,"Delaware, PA",122.4
42047,"Elk, PA",89.8
42049,"Erie, PA",82.5
42051,"Fayette, PA",78.3
42053,"Forest, PA",41.9
42055,"Franklin, PA",85.2
42057,"Fulton, PA",83.6
42059,"Greene, PA",82.2
42061,"Huntingdon, PA",70.8
42063,"Indiana, PA",73.3
42065,"Jefferson, PA",81.1
42067,"Juniata, PA",83.2
42069,"Lackawanna, PA",87.7
42071,"Lancaster, PA",96.7
42073,"Lawrence, PA",80.7
42075,"Lebanon, PA",88.8
42077,"Lehigh, PA",98.5
42079,"Luzerne, PA",83.1
42081,"Lycoming, PA",80.5
42083,"McKean, PA",83.1
42085,"Mercer, PA",79
42087,"Mifflin, PA",73
42089,"Monroe, PA",78.5
42091,"Montgomery, PA",148
42093,"Montour, PA",105.5
42095,"Northampton, PA",100.8
42097,"Northumberland, PA",76.6
42099,"Perry, PA",82.1
42101,"Philadelphia, PA",102.4
42103,"Pike, PA",87.9
42105,"Potter, PA",78.6
42107,"Schuylkill, PA",78.7
42109,"Snyder, PA",78
42111,"Somerset, PA",77.5
42113,"Sullivan, PA",84.7
42115,"Susquehanna, PA",83.3
42117,"Tioga, PA",75.4
42119,"Union, PA",75.8
42121,"Venango, PA",77.6
42123,"Warren, PA",78.7
42125,"Washington, PA",109.4
42127,"Wayne, PA",80.8
42129,"Westmoreland, PA",95.9
42131,"Wyoming, PA",83.2
42133,"York, PA",92
44001,"Bristol, RI",144.7
44003,"Kent, RI",109.6
44005,"Newport, RI",126.1
44007,"Providence, RI",88.4
44009,"Washington, RI",117.8
45001,"Abbeville, SC",62.6
45003,"Aiken, SC",78.1
45005,"Allendale, SC",61
45007,"Anderson, SC",72.9
45009,"Bamberg, SC",60.3
45011,"Barnwell, SC",61.3
45013,"Beaufort, SC",104.2
45015,"Berkeley, SC",74.2
45017,"Calhoun, SC",70.6
45019,"Charleston, SC",112.9
45021,"Cherokee, SC",61
45023,"Chester, SC",62.5
45025,"Chesterfield, SC",57
45027,"Clarendon, SC",61
45029,"Colleton, SC",65.6
45031,"Darlington, SC",68.8
45033,"Dillon, SC",50.9
45035,"Dorchester, SC",71.4
45037,"Edgefield, SC",66.9
45039,"Fairfield, SC",67.5
45041,"Florence, SC",76.8
45043,"Georgetown, SC",86.5
45045,"Greenville, SC",89.3
45047,"Greenwood, SC",68.7
45049,"Hampton, SC",59.6
45051,"Horry, SC",68.1
45053,"Jasper, SC",53.7
45055,"Kershaw, SC",75.7
45057,"Lancaster, SC",90.2
45059,"Laurens, SC",63.6
45061,"Lee, SC",60.1
45063,"Lexington, SC",85.4
45065,"McCormick, SC",70.7
45067,"Marion, SC",57.8
45069,"Marlboro, SC",58
45071,"Newberry, SC",69.4
45073,"Oconee, SC",79.6
45075,"Orangeburg, SC",62.1
45077,"Pickens, SC",70.4
45079,"Richland, SC",83.6
45081,"Saluda, SC",63.3
45083,"Spartanburg, SC",79.2
45085,"Sumter, SC",70.9
45087,"Union, SC",60.1
45089,"Williamsburg, SC",60.1
45091,"York, SC",85.7
46003,"Aurora, SD",83.1
46005,"Beadle, SD",90.4
46007,"Bennett, SD",54.1
46009,"Bon Homme, SD",71.4
46011,"Brookings, SD",85
46013,"Brown, SD",96.7
46015,"Brule, SD",85.5
46017,"Buffalo, SD",42.9
46019,"Butte, SD",71
46021,"Campbell, SD",92.3
46023,"Charles Mix, SD",82.4
46025,"Clark, SD",88.6
46027,"Clay, SD",72.5
46029,"Codington, SD",90.9
46031,"Corson, SD",55
46033,"Custer, SD",88.8
46035,"Davison, SD",93.3
46037,"Day, SD",87
46039,"Deuel, SD",95.1
46041,"Dewey, SD",65.6
46043,"Douglas, SD",106.2
46045,"Edmunds, SD",95.6
46047,"Fall River, SD",86.1
46049,"Faulk, SD",78.5
46051,"Grant, SD",104.8
46053,"Gregory, SD",88.5
46055,"Haakon, SD",91.6
46057,"Hamlin, SD",81.2
46059,"Hand, SD",102.3
46061,"Hanson, SD",122.3
46063,"Harding, SD",93.7
46065,"Hughes, SD",97.3
46067,"Hutchinson, SD",97.7
46069,"Hyde, SD",95.8
46071,"Jackson, SD",49.3
46073,"Jerauld, SD",100
46075,"Jones, SD",110.2
46077,"Kingsbury, SD",93.6
46079,"Lake, SD",96.2
46081,"Lawrence, SD",92.3
46083,"Lincoln, SD",123.7
46085,"Lyman, SD",87.1
46087,"McCook, SD",96.3
46089,"McPherson, SD",70.9
46091,"Marshall, SD",89.5
46093,"Meade, SD",79
46095,"Mellette, SD",51.7
46097,"Miner, SD",97.2
46099,"Minnehaha, SD",105.1
46101,"Moody, SD",91.3
46102,"Oglala Lakota, SD*",46
46103,"Pennington, SD",94.3
46105,"Perkins, SD",77.5
46107,"Potter, SD",130
46109,"Roberts, SD",67.8
46111,"Sanborn, SD",89.5
46115,"Spink, SD",96.4
46117,"Stanley, SD",135.5
46119,"Sully, SD",139.7
46121,"Todd, SD",46.2
46123,"Tripp, SD",91.5
46125,"Turner, SD",113.9
46127,"Union, SD",197.4
46129,"Walworth, SD",84.3
46135,"Yankton, SD",92.3
46137,"Ziebach, SD",37.8
47001,"Anderson, TN",76.9
47003,"Bedford, TN",68.4
47005,"Benton, TN",61.8
47007,"Bledsoe, TN",48.3
47009,"Blount, TN",79
47011,"Bradley, TN",71.8
47013,"Campbell, TN",62.4
47015,"Cannon, TN",66.3
47017,"Carroll, TN",65.9
47019,"Carter, TN",63.5
47021,"Cheatham, TN",80.7
47023,"Chester, TN",61.8
47025,"Claiborne, TN",65
47027,"Clay, TN",57
47029,"Cocke, TN",58.7
47031,"Coffee, TN",71
47033,"Crockett, TN",67.1
47035,"Cumberland, TN",67.2
47037,"Davidson, TN",121.3
47039,"Decatur, TN",78.3
47041,"DeKalb, TN",73.7
47043,"Dickson, TN",74.5
47045,"Dyer, TN",74.6
47047,"Fayette, TN",101.7
47049,"Fentress, TN",59.2
47051,"Franklin, TN",71.4
47053,"Gibson, TN",71
47055,"Giles, TN",71.2
47057,"Grainger, TN",61.5
47059,"Greene, TN",73.4
47061,"Grundy, TN",57
47063,"Hamblen, TN",67.3
47065,"Hamilton, TN",95
47067,"Hancock, TN",49.7
47069,"Hardeman, TN",54.1
47071,"Hardin, TN",72.3
47073,"Hawkins, TN",62.8
47075,"Haywood, TN",58.8
47077,"Henderson, TN",65.7
47079,"Henry, TN",77.1
47081,"Hickman, TN",60.2
47083,"Houston, TN",60.3
47085,"Humphreys, TN",71
47087,"Jackson, TN",57.3
47089,"Jefferson, TN",65.9
47091,"Johnson, TN",59.2
47093,"Knox, TN",91.4
47095,"Lake, TN",42.7
47097,"Lauderdale, TN",53.6
47099,"Lawrence, TN",64.7
47101,"Lewis, TN",63.2
47103,"Lincoln, TN",76
47105,"Loudon, TN",89.1
47107,"McMinn, TN",65.9
47109,"McNairy, TN",59.8
47111,"Macon, TN",61.2
47113,"Madison, TN",78.5
47115,"Marion, TN",70.6
47117,"Marshall, TN",69
47119,"Maury, TN",78.4
47121,"Meigs, TN",61.6
47123,"Monroe, TN",61.2
47125,"Montgomery, TN",75.4
47127,"Moore, TN",75.8
47129,"Morgan, TN",54
47131,"Obion, TN",74.7
47133,"Overton, TN",61.9
47135,"Perry, TN",62.9
47137,"Pickett, TN",72.9
47139,"Polk, TN",62
47141,"Putnam, TN",72.6
47143,"Rhea, TN",62.7
47145,"Roane, TN",75.3
47147,"Robertson, TN",77.3
47149,"Rutherford, TN",75.4
47151,"Scott, TN",54.7
47153,"Sequatchie, TN",69.8
47155,"Sevier, TN",72.5
47157,"Shelby, TN",90.9
47159,"Smith, TN",69.3
47161,"Stewart, TN",73.2
47163,"Sullivan, TN",78.3
47165,"Sumner, TN",89.4
47167,"Tipton, TN",70.8
47169,"Trousdale, TN",55.3
47171,"Unicoi, TN",68.7
47173,"Union, TN",58.2
47175,"Van Buren, TN",56.5
47177,"Warren, TN",62.4
47179,"Washington, TN",79.5
47181,"Wayne, TN",53.2
47183,"Weakley, TN",68.5
47185,"White, TN",59.6
47187,"Williamson, TN",174.2
47189,"Wilson, TN",90.2
48001,"Anderson, TX",62.9
48003,"Andrews, TX",91.9
48005,"Angelina, TX",71.4
48007,"Aransas, TX",88.9
48009,"Archer, TX",92.4
48011,"Armstrong, TX",88.2
48013,"Atascosa, TX",67.3
48015,"Austin, TX",93.1
48017,"Bailey, TX",78.1
48019,"Bandera, TX",79.8
48021,"Bastrop, TX",67.2
48023,"Baylor, TX",76.6
48025,"Bee, TX",52.3
48027,"Bell, TX",78.6
48029,"Bexar, TX",84.6
48031,"Blanco, TX",95.4
48033,"Borden, TX",117.1
48035,"Bosque, TX",76.4
48037,"Bowie, TX",73.5
48039,"Brazoria, TX",86.8
48041,"Brazos, TX",72
48043,"Brewster, TX",83.8
48045,"Briscoe, TX",64.7
48047,"Brooks, TX",62.2
48049,"Brown, TX",71.3
48051,"Burleson, TX",78.3
48053,"Burnet, TX",85.4
48055,"Caldwell, TX",61.8
48057,"Calhoun, TX",71
48059,"Callahan, TX",72.4
48061,"Cameron, TX",52.8
48063,"Camp, TX",71
48065,"Carson, TX",85.2
48067,"Cass, TX",67.8
48069,"Castro, TX",78.6
48071,"Chambers, TX",98.6
48073,"Cherokee, TX",63.3
48075,"Childress, TX",55.3
48077,"Clay, TX",77.8
48079,"Cochran, TX",70.4
48081,"Coke, TX",76.9
48083,"Coleman, TX",74.7
48085,"Collin, TX",121
48087,"Collingsworth, TX",60.7
48089,"Colorado, TX",86
48091,"Comal, TX",106.7
48093,"Comanche, TX",78
48095,"Concho, TX",36.4
48097,"Cooke, TX",99.5
48099,"Coryell, TX",62.4
48101,"Cottle, TX",105.2
48103,"Crane, TX",87.7
48105,"Crockett, TX",76.2
48107,"Crosby, TX",56.5
48109,"Culberson, TX",99.5
48111,"Dallam, TX",95.8
48113,"Dallas, TX",108.4
48115,"Dawson, TX",68.2
48117,"Deaf Smith, TX",74.3
48119,"Delta, TX",63.9
48121,"Denton, TX",102.7
48123,"DeWitt, TX",100.2
48125,"Dickens, TX",58
48127,"Dimmit, TX",67.3
48129,"Donley, TX",84
48131,"Duval, TX",66.9
48133,"Eastland, TX",130.7
48135,"Ector, TX",86.8
